grupo_barrio,barrio,latitud,longitud,tipo_habitacion,precio,minimo_noches,cantidad_resenas,resenas_por_mes,cantidad_alojamientos_anfitrion,disponibilidad_anual
17.0,77.0,40.42198253509742,-3.6981301587255926,3,132.0,1,3,1.27,10,313
17.0,80.0,40.41525,-3.70347,4,144.0,1,0,0.0,6,316
2.0,2.0,40.39574,-3.64173,3,31.0,1,16,6.49,1,28
9.0,5.0,40.42092,-3.61695,3,121.0,1,1,0.86,20,358
9.0,5.0,40.42253,-3.61728,3,121.0,1,3,1.36,20,351
17.0,80.0,40.41985,-3.70027,3,107.0,1,4,1.67,10,301
3.0,29.0,40.4061073,-3.7351737,3,35.0,1,29,11.6,1,267
17.0,77.0,40.42024,-3.69988,3,118.0,1,3,1.27,10,350
10.0,41.0,40.42675,-3.64043,3,37.0,1,3,1.18,1,324
14.0,65.0,40.46433,-3.68965,3,125.0,1,0,0.0,1,364
9.0,45.0,40.44371655047708,-3.5834701359272003,4,125.0,1,19,8.03,1,134
14.0,57.0,40.46230316588395,-3.699179486002848,4,117.0,2,5,2.68,1,128
17.0,61.0,40.40910071323764,-3.706305564754384,3,70.0,20,1,0.64,14,257
17.0,61.0,40.4104,-3.7063,4,57.0,3,6,2.57,14,307
9.0,45.0,40.44957,-3.57724,4,108.0,1,1,0.64,15,335
16.0,65.0,40.48133748488833,-3.675467558205128,4,88.0,1,5,2.11,1,35
10.0,36.0,40.4924559,-3.6908989,3,36.0,1,2,0.94,14,70
10.0,36.0,40.4924559,-3.6908989,3,38.0,1,1,0.46,14,53
17.0,79.0,40.4136,-3.69619,3,70.0,1,10,4.23,5,258
17.0,61.0,40.4113373,-3.6993852,4,143.0,1,9,3.97,8,302
6.0,45.0,40.39460053756377,-3.720921613276005,3,30.0,2,11,4.58,2,1
3.0,26.0,40.40803,-3.7434,3,38.0,1,0,0.0,1,354
17.0,61.0,40.407087335,-3.698860109,4,104.0,1,3,1.55,2,333
18.0,73.0,40.4281916,-3.6711984,4,141.0,1,4,1.69,2,340
12.0,61.0,40.47082605898261,-3.649562874519907,4,117.0,2,0,0.0,23,365
16.0,73.0,40.41739578526746,-3.690702695770265,3,121.0,1,4,2.93,28,291
9.0,5.0,40.4216,-3.61552,3,92.0,1,0,0.0,20,353
9.0,5.0,40.42124,-3.61706,3,115.0,1,2,0.91,20,354
11.0,47.0,40.46082,-3.77898,4,116.0,5,1,1.0,63,314
17.0,66.0,40.42575,-3.70872,3,96.0,2,2,1.36,4,244
11.0,47.0,40.45986,-3.77824,4,88.0,7,0,0.0,63,319
11.0,47.0,40.46052,-3.78006,4,90.0,7,1,0.53,63,339
17.0,77.0,40.42151,-3.69936,4,92.0,2,9,3.8,51,254
12.0,61.0,40.47328,-3.6362,4,118.0,1,0,0.0,1,335
17.0,77.0,40.42631,-3.69696,4,160.0,4,0,0.0,1,312
17.0,61.0,40.4134997,-3.7045998,4,91.0,1,0,0.0,407,103
7.0,33.0,40.3789846,-3.6330215,4,74.0,1,0,0.0,2,318
11.0,47.0,40.46025,-3.7804,4,114.0,5,1,0.44,63,273
11.0,47.0,40.45938,-3.78035,4,86.0,5,0,0.0,63,324
11.0,47.0,40.45847,-3.77879,4,80.0,5,3,1.91,63,351
17.0,80.0,40.41662965819743,-3.7017042306884695,4,123.0,3,3,1.25,13,101
17.0,79.0,40.41621,-3.7006,4,90.0,1,4,3.08,292,255
17.0,79.0,40.4113759,-3.6947061,4,127.0,2,7,4.12,12,71
17.0,80.0,40.4152029,-3.7082373,4,72.0,28,0,0.0,3,341
6.0,56.0,40.37402,-3.69617,4,140.0,7,3,2.37,1,346
17.0,61.0,40.41267,-3.70647,4,92.0,1,0,0.0,72,258
17.0,66.0,40.4226778,-3.7030368,4,90.0,3,0,0.0,30,200
17.0,76.0,40.41114,-3.71247,4,112.0,3,1,0.51,75,148
9.0,24.0,40.43992,-3.62361,4,95.0,1,0,0.0,63,333
16.0,65.0,40.4678271,-3.6847877,4,153.0,1,18,7.94,53,30
3.0,29.0,40.41043,-3.72863,3,33.0,2,0,0.0,1,313
17.0,61.0,40.41285,-3.70228,3,47.0,1,11,5.32,20,145
17.0,66.0,40.42896,-3.7101,4,116.0,14,1,1.0,8,335
17.0,76.0,40.41308,-3.71162,4,122.0,3,7,3.44,75,35
17.0,61.0,40.4113373,-3.6993852,4,147.0,1,7,3.18,8,332
12.0,61.0,40.47493,-3.63725,4,157.0,3,0,0.0,7,4
16.0,84.0,40.46151,-3.68697,4,153.0,1,0,0.0,55,351
16.0,84.0,40.46291149945187,-3.688779181678959,4,123.0,1,3,2.0,55,349
16.0,84.0,40.46223721968829,-3.686974155890187,4,158.0,1,1,0.73,55,338
14.0,65.0,40.4591094,-3.699102399999999,3,35.0,1,4,1.88,18,249
17.0,66.0,40.42099,-3.70655,4,87.0,3,2,1.5,25,16
14.0,65.0,40.45835,-3.6998,3,35.0,1,2,1.18,18,238
17.0,66.0,40.42428,-3.7022,4,131.0,30,0,0.0,20,362
17.0,79.0,40.41594,-3.69787,3,49.0,7,2,1.2,10,256
10.0,41.0,40.42482,-3.64168,4,72.0,1,1,0.94,181,304
8.0,10.0,40.37883,-3.66861,4,92.0,2,4,2.26,2,337
17.0,61.0,40.407087335,-3.698860109,4,102.0,1,2,1.54,2,93
14.0,71.0,40.47169882336897,-3.6907751003894207,4,137.0,4,9,4.22,120,76
12.0,27.0,40.45898,-3.6469,3,45.0,1,2,0.98,181,266
12.0,27.0,40.45944,-3.64666,3,45.0,1,1,0.57,181,269
12.0,27.0,40.45968,-3.64491,3,47.0,1,0,0.0,181,269
12.0,27.0,40.46092,-3.64674,3,55.0,1,0,0.0,181,300
6.0,39.0,40.39293,-3.73982,3,43.0,1,7,3.23,1,222
17.0,66.0,40.42819,-3.70583,4,153.0,1,0,0.0,6,328
14.0,65.0,40.4623368065206,-3.6951643161717,4,88.0,1,1,1.0,2,321
10.0,45.0,40.43009271603938,-3.6497431693115145,4,90.0,1,5,3.06,1,349
18.0,73.0,40.4285914,-3.6761267,4,134.0,1,5,2.34,43,317
9.0,45.0,40.44846,-3.57647,4,74.0,1,0,0.0,181,322
17.0,66.0,40.42041,-3.70498,4,69.0,30,0,0.0,272,258
17.0,66.0,40.42356222624237,-3.705380757724439,4,105.0,3,1,1.0,75,130
13.0,46.0,40.4009,-3.6968,4,121.0,30,1,1.0,272,364
17.0,80.0,40.4148114,-3.7036534,4,110.0,2,7,7.0,12,322
10.0,35.0,40.44242,-3.65539,4,77.0,1,4,1.97,2,294
17.0,80.0,40.41483749310183,-3.703460432589054,4,133.0,2,8,8.0,12,324
17.0,79.0,40.41426629348352,-3.702558136814975,4,110.0,2,6,4.74,12,319
15.0,64.0,40.43384,-3.70293,4,84.0,1,1,1.0,1,345
17.0,80.0,40.41574,-3.70377,4,69.0,2,10,8.33,12,283
17.0,80.0,40.41582323732301,-3.702541469997106,4,128.0,2,8,8.0,12,328
17.0,80.0,40.41610948469332,-3.703754432701384,4,89.0,2,5,3.49,12,320
6.0,39.0,40.39436,-3.73905,4,76.0,1,11,5.69,1,259
17.0,61.0,40.4113373,-3.6993852,4,149.0,1,1,1.0,8,333
17.0,61.0,40.41279,-3.70655,3,99.0,1,11,4.65,4,335
17.0,61.0,40.41294,-3.70691,3,121.0,1,8,3.38,4,317
17.0,61.0,40.41097,-3.70827,3,120.0,1,8,4.0,4,176
17.0,61.0,40.41327,-3.7073,3,90.0,1,2,1.62,4,293
13.0,59.0,40.41042,-3.71988,3,40.0,1,0,0.0,1,358
16.0,70.0,40.42072,-3.67834,3,35.0,4,0,0.0,1,17
17.0,80.0,40.4175,-3.70783,4,128.0,1,0,0.0,6,216
17.0,66.0,40.42366,-3.70541,3,49.0,1,0,0.0,181,320
18.0,82.0,40.428727830008285,-3.68569980949614,3,32.0,2,0,0.0,1,357
17.0,66.0,40.42338,-3.7042,3,49.0,1,0,0.0,181,316
17.0,66.0,40.4255,-3.70506,3,53.0,1,0,0.0,181,341
17.0,61.0,40.40939,-3.69898,4,105.0,2,5,3.95,24,323
17.0,61.0,40.4113373,-3.6993852,4,134.0,1,8,8.0,8,313
17.0,61.0,40.4113373,-3.6993852,4,134.0,1,2,2.0,8,348
17.0,66.0,40.42404,-3.70557,3,54.0,1,0,0.0,181,314
10.0,36.0,40.50168424637296,-3.6917073279619217,3,36.0,3,0,0.0,1,358
17.0,61.0,40.4084333,-3.6993742,4,144.0,4,0,0.0,1,337
17.0,80.0,40.4152029,-3.7082373,4,85.0,28,0,0.0,3,364
17.0,80.0,40.4157,-3.70823,3,92.0,1,0,0.0,2,353
18.0,60.0,40.4258797428646,-3.66401064964644,4,131.0,1,0,0.0,2,347
17.0,61.0,40.41077,-3.70169,4,141.0,20,0,0.0,33,26
18.0,60.0,40.42761870458756,-3.665252057292791,4,116.0,1,1,0.86,2,307
1.0,13.0,40.39857,-3.5469,3,42.0,1,0,0.0,3,19
18.0,60.0,40.42513,-3.66279,3,36.0,1,2,1.67,1,340
17.0,80.0,40.4152029,-3.7082373,4,64.0,28,0,0.0,3,332
17.0,79.0,40.413272,-3.6998776,3,65.0,2,8,4.21,6,337
15.0,66.0,40.43747,-3.70764,3,79.0,7,0,0.0,1,67
15.0,64.0,40.43263351834193,-3.7012631545219934,4,140.0,1,3,1.5,36,340
17.0,80.0,40.41806,-3.70557,3,23.0,2,10,5.0,16,64
15.0,69.0,40.43196,-3.69724,3,62.0,2,14,6.67,8,319
17.0,66.0,40.42779,-3.7101,4,142.0,14,3,2.09,8,280
17.0,79.0,40.41375,-3.6968,4,75.0,3,2,1.87,23,105
17.0,66.0,40.4279,-3.71016,4,153.0,14,2,2.0,8,335
17.0,76.0,40.41219,-3.71294,4,120.0,30,0,0.0,6,221
17.0,61.0,40.4101271,-3.6969898,4,89.0,1,0,0.0,1,239
17.0,61.0,40.40949,-3.69956,3,29.0,3,1,0.86,6,74
16.0,59.0,40.44406,-3.67503,3,140.0,1,0,0.0,6,158
16.0,66.0,40.44204,-3.67544,3,55.0,1,0,0.0,6,231
5.0,44.0,40.33344445308822,-3.7039244547486314,4,103.0,1,6,3.21,1,344
8.0,48.0,40.39612,-3.67008,4,63.0,3,2,0.94,1,336
17.0,61.0,40.41174,-3.70274,3,45.0,1,1,0.7,20,85
13.0,60.0,40.40295,-3.69684,4,82.0,1,0,0.0,1,320
14.0,63.0,40.4548892601409,-3.701438138658488,3,39.0,10,1,0.65,1,17
3.0,29.0,40.40943571457658,-3.7288259355819697,4,117.0,3,0,0.0,3,92
17.0,61.0,40.410458601,-3.703678489,4,95.0,1,4,2.11,4,318
17.0,77.0,40.42495,-3.70019,4,131.0,2,0,0.0,141,353
17.0,76.0,40.41193,-3.71003,4,121.0,2,0,0.0,141,352
17.0,79.0,40.41278,-3.69931,4,143.0,2,0,0.0,141,342
17.0,66.0,40.42199,-3.70864,4,147.0,2,0,0.0,141,338
5.0,35.0,40.36128,-3.68897,3,29.0,1,0,0.0,2,347
13.0,60.0,40.405206228,-3.692422774,4,128.0,1,0,0.0,4,322
3.0,29.0,40.40869,-3.72982,4,99.0,3,4,3.0,3,74
10.0,45.0,40.429444304596935,-3.652496303905977,4,105.0,1,5,2.63,10,156
18.0,60.0,40.42787813807686,-3.663743670787719,4,90.0,1,0,0.0,181,343
1.0,13.0,40.405100593386,-3.616466539035891,3,49.0,1,0,0.0,1,343
7.0,33.0,40.3660148,-3.5882183,3,34.5,1,14,9.55,3,133
7.0,33.0,40.36602,-3.58822,3,34.5,1,4,2.86,3,142
7.0,33.0,40.3660148,-3.5882183,3,34.5,1,1,1.0,3,139
18.0,63.0,40.43038,-3.67051,4,133.0,3,2,1.36,1,243
17.0,80.0,40.41685,-3.70542,4,107.0,1,3,1.64,6,329
15.0,67.0,40.4427358,-3.7037368,4,104.0,1,1,1.0,407,331
12.0,74.0,40.45034,-3.60516,4,117.0,1,3,1.91,3,314
17.0,61.0,40.40908,-3.70462,4,90.0,3,0,0.0,14,294
8.0,41.0,40.3986254,-3.6650494,4,100.0,1,7,6.18,1,310
6.0,32.0,40.38723,-3.70075,4,105.0,1,4,2.5,1,340
17.0,61.0,40.41244612823971,-3.701682078125224,3,90.0,2,8,4.44,3,105
17.0,61.0,40.41203288151243,-3.7020618084617687,3,94.0,2,13,6.0,3,58
17.0,61.0,40.41364405089416,-3.7033697078498378,3,105.0,2,8,4.44,3,63
17.0,76.0,40.41020779999999,-3.7129706,4,50.0,30,0,0.0,2,267
17.0,76.0,40.41261,-3.71253,4,116.0,3,9,4.91,7,179
6.0,45.0,40.39545,-3.7195,4,71.0,1,6,3.0,6,291
6.0,32.0,40.38377992333773,-3.704593189017877,4,57.0,1,12,6.43,20,60
12.0,10.0,40.4764048,-3.661203,3,52.0,1,17,8.95,53,31
12.0,10.0,40.4764048,-3.661203,3,44.0,1,11,5.59,53,38
12.0,10.0,40.4764048,-3.661203,3,43.0,1,12,6.0,53,32
12.0,10.0,40.4764048,-3.661203,3,46.0,1,13,7.36,53,34
14.0,65.0,40.46022125004388,-3.695386254442012,4,98.0,1,0,0.0,87,264
17.0,80.0,40.416648614963,-3.70443407446146,4,129.0,2,5,4.41,1,249
17.0,80.0,40.41669839112469,-3.704395517706871,4,98.0,2,1,1.0,1,249
14.0,57.0,40.46899,-3.70094,4,120.0,3,1,0.75,36,360
13.0,60.0,40.40587,-3.6964,3,31.0,1,6,6.0,1,211
6.0,25.0,40.38664,-3.74139,4,85.0,2,1,1.0,2,103
11.0,15.0,40.46471802767246,-3.7106474116444583,4,107.0,2,3,1.53,1,117
17.0,61.0,40.40884773996842,-3.69892085608441,4,63.0,30,0,0.0,2,268
17.0,76.0,40.4190558,-3.708495799999999,4,144.0,1,5,3.19,25,292
17.0,80.0,40.41425,-3.70597,4,88.0,30,0,0.0,1,34
16.0,51.0,40.40613,-3.6807,3,48.0,1,0,0.0,2,365
17.0,66.0,40.42501,-3.70663,4,110.0,1,1,1.0,1,339
17.0,76.0,40.41780242543791,-3.710129228836057,4,123.0,29,0,0.0,24,328
8.0,48.0,40.3935235,-3.6666192,4,70.0,2,4,3.75,14,50
15.0,66.0,40.43081,-3.7054,3,84.0,2,2,2.0,1,339
17.0,80.0,40.4197,-3.70297,4,164.0,2,1,1.0,1,32
17.0,61.0,40.41151,-3.70288,4,139.0,1,6,4.09,28,137
18.0,73.0,40.42615,-3.67855,4,145.0,1,7,4.47,3,110
14.0,63.0,40.45458,-3.69843,4,115.0,5,3,1.7,1,308
17.0,76.0,40.419027858,-3.708463062,4,134.0,1,4,2.18,25,332
8.0,37.0,40.38884,-3.65553,4,87.0,2,5,3.85,1,296
18.0,60.0,40.43014803144752,-3.661147984251506,4,146.0,1,0,0.0,1,335
12.0,10.0,40.4764048,-3.661203,3,42.0,1,7,3.89,53,34
12.0,10.0,40.4764048,-3.661203,3,41.0,1,9,4.82,53,40
12.0,10.0,40.4764048,-3.661203,3,51.0,1,15,8.04,53,29
12.0,10.0,40.4764048,-3.661203,3,48.0,1,14,7.24,53,34
12.0,10.0,40.4764048,-3.661203,3,44.0,1,11,6.0,53,39
12.0,10.0,40.4764048,-3.661203,3,48.0,1,8,5.22,53,38
17.0,76.0,40.4225043,-3.7111836,4,164.0,1,6,3.21,24,343
14.0,65.0,40.46138,-3.69663,4,125.0,7,3,2.37,14,267
3.0,26.0,40.40384647069996,-3.7462298498973534,4,63.0,1,0,0.0,4,53
17.0,61.0,40.40981,-3.70185,4,99.0,30,0,0.0,272,350
17.0,79.0,40.41545,-3.70144,4,127.0,1,6,3.83,4,116
16.0,84.0,40.4594,-3.68566,4,114.0,1,0,0.0,407,286
14.0,50.0,40.45844,-3.70993,3,43.0,2,0,0.0,2,352
17.0,76.0,40.417137,-3.7091519,4,143.0,28,0,0.0,12,55
16.0,64.0,40.45765,-3.68562,4,114.0,1,0,0.0,407,316
17.0,61.0,40.41244,-3.70147,3,64.0,2,3,3.0,7,342
14.0,50.0,40.45842,-3.70969,3,43.0,2,0,0.0,2,351
8.0,37.0,40.38684,-3.65655,4,79.0,2,0,0.0,10,350
17.0,76.0,40.417137,-3.7091519,4,143.0,28,0,0.0,12,55
17.0,80.0,40.41655170464773,-3.702845267424831,4,106.0,1,0,0.0,6,266
17.0,61.0,40.40955,-3.70092,4,74.0,28,1,1.0,93,267
17.0,66.0,40.4225,-3.70462,4,80.0,21,0,0.0,21,190
17.0,61.0,40.4101499,-3.707482699999999,3,159.0,2,6,5.62,6,221
11.0,47.0,40.45855,-3.78026,4,47.0,7,0,0.0,63,293
11.0,47.0,40.45846,-3.77961,4,47.0,7,0,0.0,63,275
17.0,79.0,40.413272,-3.6998776,3,54.0,2,14,8.94,5,348
16.0,70.0,40.41958,-3.67695,4,122.0,5,1,0.58,1,111
17.0,76.0,40.4123865,-3.7118522,3,54.0,2,4,3.33,4,355
17.0,76.0,40.4123865,-3.7118522,3,55.0,2,1,1.0,4,92
17.0,76.0,40.4123865,-3.7118522,3,68.0,2,4,2.86,4,339
17.0,76.0,40.41239,-3.71185,3,56.0,2,8,4.53,4,346
17.0,66.0,40.42433980814442,-3.7096410037828,3,115.0,1,4,3.16,22,51
17.0,79.0,40.41327,-3.69988,3,57.0,2,9,5.87,5,348
17.0,79.0,40.41327,-3.69988,3,57.0,2,5,3.06,5,360
17.0,79.0,40.413272,-3.6998776,3,57.0,2,5,3.0,5,18
17.0,79.0,40.413272,-3.6998776,3,62.0,2,6,3.33,5,21
6.0,58.0,40.3823177,-3.712969,4,93.0,10,0,0.0,1,365
13.0,46.0,40.3995639,-3.6942982,4,102.0,29,1,1.0,1,300
16.0,78.0,40.4142,-3.67534,4,130.0,28,0,0.0,62,299
10.0,41.0,40.42769,-3.64208,4,145.0,1,5,2.63,13,254
17.0,61.0,40.41244,-3.70147,3,55.0,2,8,5.11,7,347
17.0,61.0,40.4124394,-3.7014673,3,57.0,2,1,1.0,7,354
17.0,61.0,40.4124394,-3.7014673,3,60.0,2,2,1.4,7,354
17.0,61.0,40.41244,-3.70147,3,57.0,2,5,3.0,7,349
17.0,61.0,40.41244,-3.70147,3,70.0,2,5,3.26,7,341
17.0,66.0,40.42265,-3.7073,3,134.0,1,0,0.0,120,362
17.0,66.0,40.42374,-3.70655,3,125.0,1,0,0.0,120,354
17.0,77.0,40.42397,-3.69744,4,105.0,1,5,3.26,4,308
18.0,73.0,40.42635,-3.6691,4,121.0,30,0,0.0,4,347
17.0,79.0,40.41387,-3.7024,3,63.0,1,4,2.18,20,47
5.0,44.0,40.3419587096838,-3.7163532440813705,4,94.0,1,0,0.0,11,346
5.0,44.0,40.34249,-3.71441,4,151.0,1,3,3.0,11,354
3.0,11.0,40.39438,-3.74085,3,31.0,4,0,0.0,5,315
15.0,69.0,40.43196,-3.69724,3,70.0,2,10,6.0,8,338
15.0,69.0,40.4319571,-3.6972415,3,63.0,2,4,4.0,8,346
15.0,69.0,40.43196,-3.69724,3,63.0,2,5,3.49,8,345
10.0,41.0,40.427619596439726,-3.6404610767211887,4,105.0,2,2,1.87,2,244
17.0,80.0,40.41836727516934,-3.7079725787043576,3,65.0,1,0,0.0,2,316
17.0,61.0,40.41187,-3.70237,3,57.0,1,1,0.56,20,78
14.0,65.0,40.46212,-3.69301,4,55.0,1,0,0.0,14,244
10.0,53.0,40.47586680006521,-3.7096619386381233,4,53.0,30,0,0.0,1,55
17.0,79.0,40.4148051,-3.6984083,3,51.0,7,2,1.3,10,263
6.0,22.0,40.37103,-3.74877,3,28.0,1,3,3.0,1,341
17.0,76.0,40.41006,-3.71234,4,127.0,1,0,0.0,38,281
17.0,79.0,40.41288,-3.69633,4,121.0,1,1,1.0,1,245
17.0,66.0,40.42585,-3.70892,4,86.0,30,0,0.0,1,341
15.0,69.0,40.4346514,-3.6928908,3,24.0,21,0,0.0,6,57
17.0,80.0,40.41508766690063,-3.702633306384087,3,54.0,1,2,2.0,2,329
15.0,69.0,40.43465,-3.69289,3,30.0,21,1,0.7,6,73
15.0,69.0,40.43465,-3.69289,3,28.0,15,0,0.0,6,32
15.0,69.0,40.43465,-3.69289,3,25.0,2,0,0.0,6,54
15.0,69.0,40.43465,-3.69289,3,64.0,2,2,1.4,6,63
15.0,69.0,40.43465,-3.69289,3,27.0,7,0,0.0,6,14
8.0,10.0,40.37423898146231,-3.6646421497838606,4,44.0,1,3,3.0,1,9
16.0,70.0,40.41767,-3.67404,3,29.0,30,3,2.81,4,115
16.0,70.0,40.41769,-3.67826,4,164.0,5,1,0.79,21,119
17.0,76.0,40.4111,-3.71622,4,96.0,28,0,0.0,1,334
17.0,79.0,40.4142066,-3.7020479,3,57.0,2,2,1.33,6,52
17.0,79.0,40.4134757,-3.7009466,3,135.0,1,0,0.0,3,359
17.0,79.0,40.4142066,-3.7020479,3,62.0,2,6,4.29,6,356
17.0,79.0,40.41421,-3.70205,3,55.0,2,11,7.17,6,349
17.0,79.0,40.41478583668732,-3.700852625340937,4,154.0,1,0,0.0,1,346
11.0,70.0,40.4213429,-3.7165411,1,49.0,1,1,0.7,1,360
17.0,66.0,40.42173,-3.70561,4,151.0,2,0,0.0,11,320
17.0,66.0,40.4235743,-3.702935,3,22.0,1,3,2.57,1,320
16.0,51.0,40.40264444199008,-3.677110836354063,3,37.0,7,0,0.0,31,159
16.0,59.0,40.44783,-3.67208,4,140.0,3,6,5.0,120,77
8.0,12.0,40.39023,-3.64348,4,84.0,2,5,3.66,31,246
17.0,66.0,40.42581,-3.70564,4,134.0,1,6,3.91,11,329
16.0,59.0,40.43765,-3.68054,4,96.0,30,0,0.0,9,318
17.0,66.0,40.42423,-3.706,4,145.0,4,5,3.41,11,287
10.0,45.0,40.42933,-3.6546,4,125.0,1,3,2.65,1,279
15.0,64.0,40.43386,-3.70351,4,140.0,3,2,2.0,36,361
13.0,59.0,40.4133381,-3.7197503,4,98.0,1,8,5.71,6,260
17.0,77.0,40.42187,-3.69942,4,88.0,1,5,3.26,11,239
3.0,26.0,40.40735,-3.74888,3,108.0,1,0,0.0,3,350
5.0,3.0,40.36047,-3.69422,4,127.0,2,0,0.0,5,164
17.0,66.0,40.42206,-3.70465,3,58.0,1,0,0.0,1,78
17.0,61.0,40.4086459,-3.7075157,3,60.0,7,0,0.0,2,239
10.0,36.0,40.49423,-3.69584,3,34.0,1,4,2.79,1,303
6.0,32.0,40.3837286,-3.7045976,3,45.0,1,0,0.0,4,349
7.0,33.0,40.3781899,-3.6260017,3,29.0,1,5,5.0,2,123
6.0,32.0,40.38438,-3.70547,3,39.0,1,0,0.0,4,356
17.0,77.0,40.42053200564967,-3.698557037911965,4,78.0,1,2,2.0,2,283
17.0,77.0,40.41995323688175,-3.698948183692557,4,77.0,1,2,2.0,2,185
12.0,54.0,40.4853332,-3.6676724,4,111.0,30,0,0.0,249,288
17.0,77.0,40.42253140673864,-3.697575952471487,4,128.0,1,1,1.0,23,91
16.0,70.0,40.41867,-3.67124,4,127.0,28,0,0.0,62,321
9.0,32.0,40.4390298,-3.6075478,4,68.0,2,2,2.0,1,186
14.0,52.0,40.45561,-3.70787,4,53.0,29,0,0.0,9,288
12.0,54.0,40.454283,-3.6477696,4,144.0,1,2,2.0,65,329
15.0,66.0,40.43530579822132,-3.705023798585492,4,140.0,1,0,0.0,407,6
3.0,10.0,40.37998,-3.76763,3,106.0,1,1,0.75,1,256
17.0,80.0,40.4196952,-3.7024371,4,106.0,1,8,5.33,6,246
9.0,45.0,40.44487,-3.58402,4,119.0,1,2,1.87,21,57
17.0,76.0,40.41271,-3.71094,4,110.0,3,3,3.0,75,102
5.0,44.0,40.3334364,-3.7027812,4,126.0,1,3,2.57,23,164
14.0,50.0,40.45699,-3.70735,4,53.0,29,0,0.0,9,270
8.0,12.0,40.3880239,-3.647754599999999,3,43.0,1,1,1.0,1,359
17.0,80.0,40.41938,-3.70525,3,27.0,2,2,2.0,16,65
16.0,51.0,40.40692,-3.67892,3,30.0,1,2,2.0,7,97
18.0,68.0,40.42995565598388,-3.6785517300893065,3,29.0,30,0,0.0,1,256
18.0,60.0,40.4281993288116,-3.66631098280238,3,78.0,1,3,3.0,1,29
11.0,70.0,40.42058,-3.71615,3,50.0,1,0,0.0,4,5
6.0,45.0,40.38718079279919,-3.7231726571917534,3,28.0,1,0,0.0,1,327
17.0,66.0,40.42171,-3.70361,4,105.0,5,0,0.0,1,348
17.0,77.0,40.42442,-3.69918,4,116.0,3,8,5.85,17,318
5.0,15.0,40.35138,-3.68057,4,154.0,1,2,1.82,1,218
13.0,46.0,40.40042,-3.69471,4,118.0,1,0,0.0,1,191
17.0,61.0,40.4124394,-3.7014673,3,63.0,2,1,1.0,7,353
14.0,71.0,40.47378728069812,-3.690206875877581,4,131.0,4,12,8.57,120,70
17.0,79.0,40.41518236586238,-3.698907178503819,4,86.0,2,3,3.0,23,305
10.0,62.0,40.46718627046908,-3.666258100703817,4,101.0,1,0,0.0,2,339
10.0,62.0,40.46903,-3.66813,4,132.0,1,0,0.0,2,248
10.0,36.0,40.49577,-3.69445,3,95.0,1,0,0.0,120,361
14.0,50.0,40.4596062451935,-3.705274081157387,4,85.0,1,0,0.0,4,143
6.0,20.0,40.38287,-3.70788,4,92.0,1,5,4.69,10,329
10.0,36.0,40.49565,-3.69452,3,95.0,1,2,2.0,120,363
14.0,57.0,40.4609348,-3.6984055,3,48.0,1,17,12.75,2,305
17.0,61.0,40.40827787314878,-3.698587001894923,4,118.0,3,1,1.0,29,326
18.0,60.0,40.42757,-3.66561,4,85.0,1,3,2.65,20,343
17.0,66.0,40.4215264,-3.7028186,4,113.0,1,0,0.0,1,160
17.0,66.0,40.42306,-3.70147,4,73.0,30,0,0.0,272,328
9.0,32.0,40.44164,-3.60821,4,155.0,1,0,0.0,3,339
17.0,77.0,40.42171231185034,-3.697696030139923,4,77.0,1,1,0.83,11,196
6.0,20.0,40.3821126,-3.7095009,4,106.0,2,0,0.0,4,43
10.0,45.0,40.43153,-3.64828,3,70.0,1,0,0.0,6,353
6.0,28.0,40.38564,-3.71347,3,49.0,2,2,2.0,4,110
14.0,63.0,40.44884,-3.70183,4,120.0,2,0,0.0,1,101
14.0,57.0,40.4609348,-3.6984055,3,52.0,1,8,5.71,2,303
17.0,61.0,40.4103237,-3.7081761,4,121.0,2,3,3.0,3,43
15.0,69.0,40.4373736,-3.699565599999999,3,63.0,4,0,0.0,2,119
13.0,59.0,40.40562,-3.7145,4,90.0,30,0,0.0,1,274
17.0,66.0,40.42540746490826,-3.709866678786872,4,51.0,2,2,1.43,2,287
17.0,66.0,40.4272,-3.70726,3,27.0,2,2,1.87,2,215
17.0,61.0,40.41333,-3.70726,4,105.0,1,0,0.0,3,167
17.0,76.0,40.41473,-3.70889,4,85.0,1,0,0.0,3,206
10.0,36.0,40.49484,-3.69794,3,34.0,1,3,3.0,1,326
6.0,17.0,40.37839706611421,-3.7397168906990417,4,52.0,1,1,1.0,1,310
10.0,61.0,40.43263,-3.65888,4,124.0,30,3,3.0,181,323
15.0,66.0,40.432181367393554,-3.711116998653225,4,139.0,1,1,1.0,2,337
17.0,61.0,40.40919,-3.69921,4,101.0,2,0,0.0,20,29
18.0,73.0,40.42182,-3.67812,4,150.0,30,0,0.0,62,346
11.0,46.0,40.46249448164816,-3.748909676652332,4,109.0,1,0,0.0,1,365
17.0,80.0,40.41536939428611,-3.705413495325322,4,78.0,1,5,4.29,1,297
13.0,55.0,40.40019,-3.70333,3,81.0,1,8,6.49,4,7
8.0,48.0,40.39596,-3.66609,4,95.0,2,0,0.0,2,317
17.0,77.0,40.42083389114175,-3.6977836352108224,3,83.0,1,6,5.45,4,94
17.0,66.0,40.42094,-3.70503,4,138.0,3,2,2.0,11,317
17.0,66.0,40.42032,-3.70485,4,160.0,1,0,0.0,1,343
